id,name,age,city,email,signup_date,customer_segment,monthly_spend,is_active
5364,David Horák,19,Zlín,david.horák.5364@demo.io,2025-02-19,enterprise,2048.45,False
5365,Tomáš Beneš,76,Plzeň,tomáš.beneš.5365@sentinel.test,2022-08-29,free,2455.6,True
5366,Filip Pospíšil,38,České Budějovice,filip.pospíšil.5366@sentinel.test,2024-11-21,premium,2480.75,True
5367,Karolína Veselý,79,Praha,karolína.veselý.5367@example.com,2023-07-21,enterprise,154.94,True
5368,Filip Novák,63,České Budějovice,filip.novák.5368@company.cz,2025-11-27,enterprise,2218.96,False
5369,Kateřina Veselý,48,Olomouc,kateřina.veselý.5369@company.cz,2022-01-11,premium,706.63,True
5370,Michaela Beneš,70,Plzeň,michaela.beneš.5370@example.com,2023-06-23,enterprise,36.89,False
5371,Nikola Novák,28,Pardubice,nikola.novák.5371@demo.io,2023-06-23,premium,283.96,True
5372,Jakub Svoboda,38,Jihlava,jakub.svoboda.5372@example.com,2022-08-31,premium,2288.89,True
5373,Eva Jelínek,,České Budějovice,eva.jelínek.5373@company.cz,2022-01-01,premium,449.87,True
5374,Jakub Pospíšil,28,České Budějovice,jakub.pospíšil.5374@mail.cz,2024-10-23,premium,1960.14,False
5375,Lucie Marek,38,Plzeň,lucie.marek.5375@mail.cz,2022-01-27,premium,1733.67,True
5376,Jan Pokorný,71,Olomouc,jan.pokorný.5376@example.com,2022-08-28,standard,823.69,True
5377,Ondřej Novotný,23,Ústí nad Labem,ondřej.novotný.5377@demo.io,2025-02-06,enterprise,1681.22,True
5378,Jakub Marek,25,Plzeň,jakub.marek.5378@company.cz,2025-11-17,free,2193.1,True
5379,Jan Růžička,19,Olomouc,jan.růžička.5379@example.com,2023-08-16,free,317.94,True
5380,Barbora Horák,58,Praha,barbora.horák.5380@sentinel.test,2024-02-05,free,828.05,True
5381,Anna Černý,48,Hradec Králové,anna.černý.5381@company.cz,2022-10-25,enterprise,1404.39,True
5382,Ondřej Veselý,50,Pardubice,ondřej.veselý.5382@company.cz,2023-02-20,free,1418.38,True
5383,Veronika Procházka,72,Plzeň,veronika.procházka.5383@company.cz,2022-04-10,enterprise,2446.9,True
5384,Filip Kučera,44,Ústí nad Labem,filip.kučera.5384@example.com,2024-06-17,free,371.78,True
5385,Anna Jelínek,31,Zlín,anna.jelínek.5385@sentinel.test,2025-06-14,free,342.26,True
5386,Adéla Novotný,54,Plzeň,adéla.novotný.5386@demo.io,2024-03-08,premium,2174.09,False
5387,Eva Kučera,79,Hradec Králové,eva.kučera.5387@sentinel.test,2025-10-20,standard,210.1,True
5388,Michaela Horák,41,Hradec Králové,michaela.horák.5388@company.cz,2022-08-29,premium,79.32,True
5389,Tomáš Němec,42,Karlovy Vary,tomáš.němec.5389@mail.cz,2025-08-30,free,1335.27,False
5390,Filip Veselý,33,Jihlava,filip.veselý.5390@example.com,2022-09-21,standard,19.59,True
5391,Anna Veselý,70,Plzeň,anna.veselý.5391@company.cz,2024-12-11,standard,259.11,False
5392,Jakub Černý,38,Praha,jakub.černý.5392@company.cz,2026-01-27,standard,1239.15,True
5393,Jakub Novák,67,Liberec,jakub.novák.5393@mail.cz,2025-01-23,enterprise,2322.19,False
5394,Nikola Němec,47,Praha,nikola.němec.5394@demo.io,2025-08-28,standard,971.75,True
5395,Ondřej Pokorný,48,Karlovy Vary,ondřej.pokorný.5395@company.cz,2025-05-26,enterprise,2380.91,True
5396,Filip Růžička,19,Olomouc,filip.růžička.5396@mail.cz,2024-09-21,standard,1324.79,True
5397,Anna Kučera,74,Praha,anna.kučera.5397@company.cz,2024-07-31,free,233.42,True
5398,Eva Král,49,Praha,eva.král.5398@demo.io,2024-01-12,free,1309.1,False
5399,Martin Dvořák,18,Zlín,martin.dvořák.5399@company.cz,2025-09-14,enterprise,2098.74,False
5400,Ondřej Růžička,77,Jihlava,ondřej.růžička.5400@mail.cz,2024-11-01,free,2198.4,False
5401,Jakub Novák,42,Ústí nad Labem,jakub.novák.5401@demo.io,2024-10-29,free,2188.11,True
5402,Barbora Svoboda,37,Karlovy Vary,barbora.svoboda.5402@mail.cz,2024-01-27,standard,1360.75,True
5403,David Pokorný,50,Praha,david.pokorný.5403@demo.io,2025-01-23,free,1694.04,True
5404,Lucie Němec,24,Jihlava,lucie.němec.5404@company.cz,2025-06-02,enterprise,2483.51,False
5405,Jakub Kučera,25,Praha,jakub.kučera.5405@company.cz,2022-05-08,standard,661.01,True
5406,Daniel Beneš,76,Olomouc,daniel.beneš.5406@sentinel.test,2023-06-12,enterprise,1377.45,True
5407,Kateřina Beneš,33,Plzeň,kateřina.beneš.5407@sentinel.test,2024-05-02,premium,1347.97,False
5408,Martin Pospíšil,21,Ostrava,martin.pospíšil.5408@example.com,2023-03-20,free,1674.92,True
5409,Filip Hájek,65,Karlovy Vary,filip.hájek.5409@demo.io,2023-09-02,free,800.44,False
5410,Eva Veselý,58,Praha,eva.veselý.5410@company.cz,2024-10-18,free,2104.66,True
5411,Ondřej Růžička,29,Jihlava,ondřej.růžička.5411@sentinel.test,2025-12-16,standard,1097.04,True
5412,Filip Růžička,51,Pardubice,filip.růžička.5412@example.com,2023-08-12,free,834.08,True
5413,Barbora Beneš,78,Jihlava,barbora.beneš.5413@example.com,2023-04-27,enterprise,500.72,True
5414,Eva Procházka,80,Brno,eva.procházka.5414@demo.io,2025-10-01,premium,969.24,True
5415,Kateřina Jelínek,56,Zlín,kateřina.jelínek.5415@sentinel.test,2026-01-19,premium,615.63,True
5416,Barbora Beneš,28,Pardubice,barbora.beneš.5416@mail.cz,2026-01-19,free,879.64,False
5417,Filip Hájek,26,Praha,filip.hájek.5417@company.cz,2023-09-25,free,2303.97,False
5418,Nikola Horák,63,Hradec Králové,nikola.horák.5418@sentinel.test,2022-01-28,free,830.13,False
5419,Eva Hájek,80,Hradec Králové,eva.hájek.5419@mail.cz,2022-08-28,enterprise,1277.49,True
5420,Filip Pokorný,58,Ostrava,filip.pokorný.5420@sentinel.test,2023-12-05,premium,374.22,True
5421,Adéla Hájek,43,Pardubice,adéla.hájek.5421@mail.cz,2025-06-03,standard,1431.38,True
5422,Ondřej Procházka,26,Karlovy Vary,ondřej.procházka.5422@demo.io,2024-08-25,premium,109.18,True
5423,Tomáš Pokorný,67,Liberec,tomáš.pokorný.5423@example.com,2023-04-12,standard,1095.73,True
5424,Adéla Hájek,60,České Budějovice,adéla.hájek.5424@company.cz,2023-03-24,standard,1540.37,True
5425,Adéla Růžička,42,Ostrava,adéla.růžička.5425@mail.cz,2024-01-04,premium,1058.01,False
5426,Lucie Hájek,75,Hradec Králové,lucie.hájek.5426@example.com,2022-05-04,standard,901.01,True
5427,Barbora Horák,59,České Budějovice,barbora.horák.5427@example.com,2025-02-19,premium,501.93,True
5428,Eva Procházka,44,Ostrava,eva.procházka.5428@demo.io,2023-04-20,premium,10.17,False
5429,Petr Svoboda,64,Brno,petr.svoboda.5429@mail.cz,2024-05-26,enterprise,2154.44,False
5430,Petr Hájek,22,Liberec,petr.hájek.5430@company.cz,2022-03-16,free,15.89,True
5431,Filip Pospíšil,40,Jihlava,filip.pospíšil.5431@company.cz,2023-10-24,premium,849.55,True
5432,Tereza Svoboda,21,Brno,tereza.svoboda.5432@demo.io,2024-11-28,premium,2135.53,True
5433,Barbora Němec,73,Ústí nad Labem,barbora.němec.5433@mail.cz,2022-01-09,premium,452.24,True
5434,Michaela Beneš,54,České Budějovice,michaela.beneš.5434@demo.io,2025-11-06,standard,141.25,True
5435,Lucie Dvořák,44,Hradec Králové,lucie.dvořák.5435@sentinel.test,2024-03-29,free,114.62,False
5436,Petr Beneš,61,Jihlava,petr.beneš.5436@demo.io,2022-05-15,free,2034.41,True
5437,Anna Horák,18,Jihlava,anna.horák.5437@mail.cz,2024-01-03,free,2376.18,False
5438,Kateřina Procházka,27,Pardubice,kateřina.procházka.5438@demo.io,2023-06-11,standard,775.28,True
5439,Filip Pokorný,26,Hradec Králové,filip.pokorný.5439@sentinel.test,2022-05-05,premium,2432.89,True
5440,Barbora Jelínek,61,Liberec,barbora.jelínek.5440@example.com,2022-06-17,enterprise,37.18,True
5441,Karolína Marek,30,Karlovy Vary,karolína.marek.5441@company.cz,2025-01-05,enterprise,858.4,False
5442,Michaela Procházka,21,Liberec,michaela.procházka.5442@example.com,2025-10-10,premium,2204.01,True
5443,Nikola Procházka,66,Plzeň,nikola.procházka.5443@example.com,2022-07-22,enterprise,2309.08,True
5444,Tereza Novák,76,Jihlava,tereza.novák.5444@mail.cz,2025-07-08,standard,1507.74,False
5445,Ondřej Horák,36,Jihlava,ondřej.horák.5445@sentinel.test,2023-04-11,standard,1939.27,True
5446,Karolína Němec,40,Jihlava,karolína.němec.5446@demo.io,2024-12-11,enterprise,2371.75,False
5447,Eva Svoboda,36,Pardubice,eva.svoboda.5447@demo.io,2022-09-23,premium,1590.73,False
5448,Kateřina Jelínek,27,Ústí nad Labem,kateřina.jelínek.5448@company.cz,2023-03-09,premium,256.94,True
5449,Filip Král,58,Ústí nad Labem,filip.král.5449@example.com,2022-02-14,free,1491.09,False
5450,Adéla Němec,36,Ostrava,adéla.němec.5450@company.cz,2024-11-06,standard,1447.35,True
5451,Jan Pospíšil,58,Liberec,jan.pospíšil.5451@mail.cz,2022-09-06,standard,1256.91,False
5452,Veronika Růžička,40,Zlín,veronika.růžička.5452@demo.io,2022-04-14,standard,710.46,True
5453,Jakub Pokorný,59,Olomouc,jakub.pokorný.5453@demo.io,2025-02-28,free,904.15,True
5454,Tereza Horák,61,Olomouc,tereza.horák.5454@demo.io,2023-12-19,free,1626.64,True
5455,Eva Kučera,76,Liberec,eva.kučera.5455@sentinel.test,2022-04-25,enterprise,1729.44,True
5456,Filip Kučera,22,Karlovy Vary,filip.kučera.5456@mail.cz,2025-04-25,premium,1525.88,True
5457,Tereza Pokorný,77,Pardubice,tereza.pokorný.5457@company.cz,2025-09-05,premium,2142.21,True
5458,Barbora Kučera,62,Karlovy Vary,barbora.kučera.5458@example.com,2022-11-16,standard,183.31,True
5459,Jan Procházka,43,Liberec,jan.procházka.5459@mail.cz,2022-07-13,free,798.34,True
5460,Barbora Beneš,50,Zlín,barbora.beneš.5460@mail.cz,2024-08-09,enterprise,129.62,True
5461,Veronika Novák,46,Praha,veronika.novák.5461@company.cz,2024-01-30,free,1596.15,True
5462,David Kučera,29,Pardubice,david.kučera.5462@demo.io,2023-01-03,premium,1784.49,True
5463,Martin Hájek,39,Pardubice,martin.hájek.5463@mail.cz,2022-01-07,enterprise,1515.92,True
5464,Kateřina Jelínek,20,Pardubice,kateřina.jelínek.5464@company.cz,2025-06-26,standard,1102.32,False
5465,Barbora Pokorný,28,Karlovy Vary,barbora.pokorný.5465@mail.cz,2025-06-24,enterprise,2089.51,True
5466,David Dvořák,69,České Budějovice,david.dvořák.5466@sentinel.test,2024-01-12,premium,669.26,True
5467,Nikola Marek,46,Karlovy Vary,nikola.marek.5467@company.cz,2022-11-11,standard,999.43,True
5468,Daniel Novák,24,Hradec Králové,daniel.novák.5468@sentinel.test,2022-08-03,premium,1508.19,True
5469,Lucie Jelínek,77,Liberec,lucie.jelínek.5469@demo.io,2025-01-17,enterprise,2394.35,True
5470,Michaela Veselý,30,Plzeň,michaela.veselý.5470@example.com,2025-08-19,enterprise,1435.33,True
5471,Jan Kučera,59,Liberec,jan.kučera.5471@demo.io,2023-11-06,enterprise,2199.65,False
5472,Tomáš Král,42,Olomouc,tomáš.král.5472@example.com,2022-10-19,free,2006.57,True
5473,Petr Procházka,49,České Budějovice,invalid-email-5473,2023-09-23,premium,2219.51,False
5474,Petr Novák,40,Brno,petr.novák.5474@mail.cz,2023-10-29,standard,1281.84,True
5475,Filip Kučera,24,Zlín,filip.kučera.5475@example.com,2023-11-09,standard,2217.81,False
5476,Daniel Kučera,28,Karlovy Vary,daniel.kučera.5476@company.cz,2024-08-15,standard,1772.29,False
5477,Eva Pospíšil,67,Ostrava,eva.pospíšil.5477@mail.cz,2024-03-20,enterprise,793.15,True
5478,Jan Marek,28,Jihlava,jan.marek.5478@sentinel.test,2023-02-27,enterprise,334.99,True
5479,Ondřej Pokorný,46,Zlín,ondřej.pokorný.5479@mail.cz,2026-02-09,free,776.2,True
5480,Kateřina Horák,69,Ústí nad Labem,,2025-04-30,enterprise,1649.4,True
5481,Karolína Pospíšil,29,Jihlava,karolína.pospíšil.5481@sentinel.test,2025-10-02,standard,1382.16,True
5482,Karolína Černý,67,Pardubice,karolína.černý.5482@demo.io,2025-09-23,free,2109.49,False
5483,Tereza Hájek,51,Olomouc,tereza.hájek.5483@example.com,2025-08-18,enterprise,146.98,True
5484,Adéla Černý,40,Brno,adéla.černý.5484@example.com,2022-03-04,standard,224.12,False
5485,Ondřej Černý,19,Pardubice,ondřej.černý.5485@sentinel.test,2025-03-31,free,684.72,True
5486,Filip Hájek,78,Brno,filip.hájek.5486@company.cz,2024-04-15,enterprise,1820.5,False
5487,Jakub Novotný,64,Olomouc,jakub.novotný.5487@example.com,2026-01-07,premium,586.48,True
5488,Jan Novák,29,Hradec Králové,jan.novák.5488@sentinel.test,2023-12-02,enterprise,946.23,True
5489,Ondřej Marek,44,Jihlava,ondřej.marek.5489@demo.io,2024-01-13,enterprise,2206.01,True
5490,Karolína Jelínek,48,Liberec,karolína.jelínek.5490@example.com,2022-05-01,premium,6.79,True
5491,Daniel Novák,68,Ústí nad Labem,daniel.novák.5491@mail.cz,2023-05-10,standard,136.29,True
5492,Filip Procházka,25,Liberec,filip.procházka.5492@demo.io,2025-07-27,free,2159.54,True
5493,David Pokorný,32,Pardubice,david.pokorný.5493@mail.cz,2022-01-26,premium,509.6,True
5494,Lucie Beneš,56,Praha,lucie.beneš.5494@demo.io,2025-12-23,free,1587.36,False
5495,Martin Kučera,21,Zlín,martin.kučera.5495@demo.io,2022-08-17,premium,2169.14,False
5496,Tomáš Svoboda,45,Hradec Králové,tomáš.svoboda.5496@example.com,2024-03-24,free,550.63,False
5497,Petr Pokorný,54,Praha,petr.pokorný.5497@sentinel.test,2022-08-31,free,1150.3,False
5498,Ondřej Hájek,61,Plzeň,ondřej.hájek.5498@example.com,2025-05-02,premium,1031.02,True
5499,Karolína Pospíšil,61,Praha,karolína.pospíšil.5499@company.cz,2024-08-02,premium,1539.72,True
5500,Martin Černý,56,České Budějovice,martin.černý.5500@mail.cz,2022-02-07,enterprise,1352.64,True
5501,Barbora Král,72,Zlín,barbora.král.5501@company.cz,2024-11-07,standard,639.91,True
5502,Ondřej Marek,57,Hradec Králové,ondřej.marek.5502@company.cz,2024-03-13,enterprise,2490.58,False
5503,Kateřina Růžička,29,Karlovy Vary,kateřina.růžička.5503@mail.cz,2022-01-26,free,1424.7,False
5504,Jan Pokorný,34,Pardubice,jan.pokorný.5504@sentinel.test,2025-04-24,premium,39.89,True
5505,Anna Pospíšil,46,Ostrava,anna.pospíšil.5505@example.com,2022-05-15,premium,954.64,True
5506,Kateřina Novák,52,Ostrava,kateřina.novák.5506@company.cz,2023-01-09,premium,1880.85,False
5507,Eva Dvořák,59,Plzeň,eva.dvořák.5507@demo.io,2022-06-13,enterprise,1980.32,True
5508,Karolína Horák,60,Jihlava,karolína.horák.5508@mail.cz,2025-09-21,standard,1651.66,True
5509,Karolína Hájek,58,Plzeň,karolína.hájek.5509@demo.io,2025-01-08,free,1990.77,True
5510,Daniel Novotný,41,Brno,daniel.novotný.5510@company.cz,2026-01-29,free,1772.91,False
5511,Karolína Novák,19,Liberec,karolína.novák.5511@demo.io,2025-05-01,free,759.66,True
5512,Eva Horák,21,Ústí nad Labem,eva.horák.5512@sentinel.test,2025-10-29,free,821.52,True
5513,Daniel Horák,76,Ostrava,daniel.horák.5513@demo.io,2025-02-20,free,2499.15,True
5514,Daniel Procházka,45,Ústí nad Labem,daniel.procházka.5514@company.cz,2025-05-06,free,52.77,False
5515,Petr Hájek,70,České Budějovice,petr.hájek.5515@example.com,2023-08-20,premium,2150.34,False
5516,Filip Pospíšil,24,Brno,filip.pospíšil.5516@demo.io,2024-08-13,standard,2088.15,True
5517,Lucie Novák,44,Pardubice,lucie.novák.5517@example.com,2025-02-14,free,855.72,True
5518,Adéla Černý,35,Jihlava,adéla.černý.5518@example.com,2023-06-07,enterprise,1211.32,True
5519,Barbora Procházka,36,Praha,barbora.procházka.5519@example.com,2023-04-18,free,493.24,True
5520,Jan Růžička,73,Hradec Králové,jan.růžička.5520@example.com,2024-07-05,premium,1473.7,False
5521,Lucie Černý,61,Liberec,lucie.černý.5521@company.cz,2023-09-15,enterprise,1048.36,True
5522,,55,Olomouc,daniel.horák.5522@company.cz,2023-03-10,standard,2488.51,True
5523,Daniel Svoboda,23,Praha,daniel.svoboda.5523@mail.cz,2024-04-06,standard,530.63,True
5524,Martin Král,76,Ústí nad Labem,martin.král.5524@demo.io,2025-11-29,enterprise,137.16,True
5525,Karolína Němec,72,Jihlava,karolína.němec.5525@mail.cz,2024-05-15,standard,586.97,True
5526,Veronika Horák,30,Karlovy Vary,veronika.horák.5526@sentinel.test,2023-06-09,standard,228.51,True
5527,Tomáš Dvořák,38,Jihlava,tomáš.dvořák.5527@sentinel.test,2024-09-04,enterprise,1505.05,True
5528,Veronika Dvořák,31,Zlín,veronika.dvořák.5528@company.cz,2024-01-13,premium,2014.96,True
5529,Lucie Kučera,48,Olomouc,lucie.kučera.5529@example.com,2024-10-29,standard,1524.48,True
5530,Tomáš Král,38,Ostrava,tomáš.král.5530@sentinel.test,2022-11-03,standard,368.02,True
5531,Kateřina Černý,24,Karlovy Vary,kateřina.černý.5531@mail.cz,2025-03-11,premium,1994.2,False
5532,Karolína Hájek,38,Hradec Králové,karolína.hájek.5532@mail.cz,2025-02-03,free,1227.08,True
5533,Veronika Novák,18,Hradec Králové,veronika.novák.5533@sentinel.test,2025-11-15,premium,-499.51,True
5534,Eva Růžička,28,Zlín,eva.růžička.5534@sentinel.test,2022-03-27,enterprise,2144.8,True
5535,Nikola Pospíšil,29,Olomouc,nikola.pospíšil.5535@sentinel.test,2024-12-04,enterprise,1871.24,True
5536,Ondřej Novák,67,Hradec Králové,ondřej.novák.5536@mail.cz,2025-07-14,premium,2172.33,False
5537,Anna Pospíšil,19,České Budějovice,anna.pospíšil.5537@example.com,2024-01-23,premium,1346.23,True
5538,Filip Černý,66,Plzeň,filip.černý.5538@example.com,2024-04-17,enterprise,933.19,True
5539,Jan Novotný,41,Plzeň,jan.novotný.5539@mail.cz,2025-07-26,enterprise,1868.16,True
5540,Eva Dvořák,71,Liberec,eva.dvořák.5540@demo.io,2024-09-03,premium,1892.8,False
5541,Anna Jelínek,23,Plzeň,anna.jelínek.5541@demo.io,2025-04-23,enterprise,19.75,True
5542,Michaela Veselý,50,Ostrava,michaela.veselý.5542@company.cz,2025-04-09,free,1995.24,True
5543,Tereza Pospíšil,69,Olomouc,tereza.pospíšil.5543@demo.io,2025-11-09,premium,2112.59,False
5544,David Horák,69,Liberec,david.horák.5544@sentinel.test,2022-08-22,standard,1565.66,False
5545,Martin Procházka,27,Praha,martin.procházka.5545@company.cz,2025-09-07,standard,1962.32,False
5546,Kateřina Horák,69,Ostrava,kateřina.horák.5546@company.cz,2025-03-04,enterprise,305.06,True
5547,Ondřej Novotný,53,Jihlava,ondřej.novotný.5547@demo.io,2022-04-01,enterprise,1425.75,True
5548,Daniel Horák,39,Brno,daniel.horák.5548@example.com,2024-02-27,standard,1296.75,True
5549,Daniel Černý,22,Hradec Králové,daniel.černý.5549@mail.cz,2025-04-07,enterprise,36.77,True
5550,Barbora Růžička,41,Karlovy Vary,barbora.růžička.5550@demo.io,2022-08-05,free,613.67,True
5551,Jakub Marek,42,Zlín,jakub.marek.5551@sentinel.test,2025-08-26,enterprise,2282.29,True
5552,Petr Pospíšil,57,Liberec,petr.pospíšil.5552@example.com,2022-10-15,standard,797.76,True
5553,Adéla Růžička,66,Ústí nad Labem,adéla.růžička.5553@company.cz,2024-02-25,free,1313.21,True
5554,Jakub Král,24,Liberec,jakub.král.5554@company.cz,2022-12-24,standard,1759.98,True
5555,Tereza Hájek,50,Praha,tereza.hájek.5555@company.cz,2025-08-24,premium,2453.9,True
5556,Kateřina Horák,31,Ústí nad Labem,kateřina.horák.5556@demo.io,2022-10-03,free,2101.03,True
5557,Filip Jelínek,49,Hradec Králové,filip.jelínek.5557@mail.cz,2025-02-18,standard,1939.44,True
5558,Karolína Novotný,61,České Budějovice,karolína.novotný.5558@example.com,2023-09-16,standard,1281.19,True
5559,Tereza Svoboda,67,Zlín,tereza.svoboda.5559@demo.io,2025-03-13,enterprise,823.63,False
5560,Nikola Horák,29,Brno,nikola.horák.5560@company.cz,2022-09-06,free,164.27,False
5561,Kateřina Král,28,Zlín,kateřina.král.5561@example.com,2026-01-01,standard,261.99,True
5562,David Marek,57,Karlovy Vary,david.marek.5562@demo.io,2023-09-26,enterprise,18.43,True
5563,Martin Kučera,24,Ostrava,martin.kučera.5563@example.com,2024-09-29,free,1119.43,True
5564,Eva Procházka,63,Plzeň,eva.procházka.5564@mail.cz,2024-10-08,premium,1314.71,True
5565,Jan Beneš,38,Zlín,jan.beneš.5565@mail.cz,2022-02-19,enterprise,546.61,True
5566,Tomáš Pospíšil,40,Ostrava,tomáš.pospíšil.5566@demo.io,2022-12-09,enterprise,223.58,True
5567,Jakub Marek,32,Brno,jakub.marek.5567@example.com,2022-02-08,free,1149.21,True
5568,Michaela Novotný,32,Hradec Králové,michaela.novotný.5568@mail.cz,2022-11-16,standard,1358.05,True
5569,Jan Kučera,60,Pardubice,jan.kučera.5569@example.com,2022-12-28,free,2126.43,True
5570,Daniel Němec,18,Brno,daniel.němec.5570@sentinel.test,2024-03-05,enterprise,205.91,True
5571,David Svoboda,77,Pardubice,david.svoboda.5571@demo.io,2022-10-20,enterprise,391.8,True
